"report_id","doc_kind","period","period_type","published_at","title","category","url","filename","sha256","bytes","local_path"
"factsheet_2010-03_404","factsheet","2010-03","month","2010-04-21","IR Factsheet 2010.3월호","가입자 현황","https://corp.kt.com/data/attach/document/3_104_1.xls","3_104_1.xls","fef9321cac8c820441dd90cfa855a6d704dccf7bd31c718ad6a2d93a2d0e582b","188928","raw/2010-03/3_104_1.xls"
"factsheet_2010-04_405","factsheet","2010-04","month","2010-05-14","IR Factsheet 2010.4월호","가입자 현황","https://corp.kt.com/data/attach/document/3_105_1.xls","3_105_1.xls","63525f21307efbd50d0508af00047b45be8e47d8b0e9eecc43c7ccc13cc3384b","189952","raw/2010-04/3_105_1.xls"
"factsheet_2010-05_406","factsheet","2010-05","month","2010-06-16","IR Factsheet 2010.5월호","가입자 현황","https://corp.kt.com/data/attach/document/3_106_1.xls","3_106_1.xls","c166c1323397a25ffa89e0840c84d19f23f6c8aa25f663ab3984f70b98f174bd","190976","raw/2010-05/3_106_1.xls"
"factsheet_2010-06_407","factsheet","2010-06","month","2010-07-16","IR Factsheet 2010.6월호","가입자 현황","https://corp.kt.com/data/attach/document/3_107_1.xls","3_107_1.xls","db772290efba784f8bf4c014ff8c38bcc26c85ee85573678b993ec646a6020a0","189952","raw/2010-06/3_107_1.xls"
"factsheet_2010-07_408","factsheet","2010-07","month","2010-08-17","IR Factsheet 2010.7월호","가입자 현황","https://corp.kt.com/data/attach/document/3_108_1.xls","3_108_1.xls","25c11de222b371e9b742fda3a9c903fafd0cb06498d80c74e836dc2454b93462","206848","raw/2010-07/3_108_1.xls"
"factsheet_2010-08_409","factsheet","2010-08","month","2010-09-27","IR Factsheet 2010.8월호","가입자 현황","https://corp.kt.com/data/attach/document/3_109_1.xls","3_109_1.xls","8ace7d2ddfe7566d6a6732cc12b9041baeff98344ae1be5f59b06045db2d0cfc","189440","raw/2010-08/3_109_1.xls"
"factsheet_2010-09_410","factsheet","2010-09","month","2010-10-18","IR Factsheet 2010.9월호","가입자 현황","https://corp.kt.com/data/attach/document/3_110_1.xls","3_110_1.xls","c95e64685fa584741177db2657f07804cadd95014ff65f8ade3307cc050fe6de","206336","raw/2010-09/3_110_1.xls"
"factsheet_2010-10_411","factsheet","2010-10","month","2010-11-16","IR Factsheet 2010.10월호","가입자 현황","https://corp.kt.com/data/attach/document/3_111_1.xls","3_111_1.xls","ff4beba33ffc78499b6b2b6a2b09835890d670522b377c43d028ab14e26ad2d2","208896","raw/2010-10/3_111_1.xls"
"factsheet_2010-11_412","factsheet","2010-11","month","2010-12-17","IR Factsheet 2010.11월호","가입자 현황","https://corp.kt.com/data/attach/document/3_112_1.xls","3_112_1.xls","258e89ca8a1553572288d23b26c10123a922204c5a2cb491280b6e7e3fa9e705","209408","raw/2010-11/3_112_1.xls"
"factsheet_2010-12_413","factsheet","2010-12","month","2011-01-18","IR Factsheet 2010.12월호","가입자 현황","https://corp.kt.com/data/attach/document/3_113_1.xls","3_113_1.xls","42431bd8a2f2fb3894a2b8d48977dcba8687c021a844e01f2c169b5012becac4","268800","raw/2010-12/3_113_1.xls"
"ndr_2010Q1_61","ndr","2010Q1","quarter","2010-05-24","2010년 1분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/olleh_kt_IR_PT_1Q10_Final%28Korean%29.pdf","olleh_kt_IR_PT_1Q10_Final(Korean).pdf","f2e8f92574ed692e84460463b132c0b8e99596fb240c2b0df7ea5f9de3353bb6","6910374","raw/2010Q1/olleh_kt_IR_PT_1Q10_Final(Korean).pdf"
"ndr_2010Q4_64","ndr","2010Q4","quarter","2011-02-14","2010년 4분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/IR_PT_2011_02_14_KOR_1.pdf","IR_PT_2011_02_14_KOR_1.pdf","b2132ddfbe77e7fecc663898b6c2a77be29117e554fc754707fcef9b5e851c34","566046","raw/2010Q4/IR_PT_2011_02_14_KOR_1.pdf"
"factsheet_2011-01_414","factsheet","2011-01","month","2011-02-18","IR Factsheet 2011.1월호","가입자 현황","https://corp.kt.com/data/attach/document/3_114_1.xls","3_114_1.xls","0615a3df3d4222c88fd54c6c9a5b3630d2994e62bf6c0f10e8c047099f42da1e","259584","raw/2011-01/3_114_1.xls"
"factsheet_2011-02_415","factsheet","2011-02","month","2011-03-16","IR Factsheet 2011.2월호","가입자 현황","https://corp.kt.com/data/attach/document/3_115_1.xls","3_115_1.xls","88d01dc22e2fa124931e6aabb058a3581267e65d86003702cd116d090ea57045","260096","raw/2011-02/3_115_1.xls"
"factsheet_2011-03_416","factsheet","2011-03","month","2011-04-18","IR Factsheet 2011.3월호","가입자 현황","https://corp.kt.com/data/attach/document/3_116_1.xls","3_116_1.xls","c404791f5f4d010f0c90e19ac7ce9304a9c9b864a7db0ab5a7a2f8c4ca676065","262656","raw/2011-03/3_116_1.xls"
"factsheet_2011-04_417","factsheet","2011-04","month","2011-05-17","IR Factsheet 2011.4월호","가입자 현황","https://corp.kt.com/data/attach/document/3_117_1.xls","3_117_1.xls","a0b1cb0719bde7720f6a752887d2eee7cffb54cdf6b57166f988565d06ba401b","264192","raw/2011-04/3_117_1.xls"
"factsheet_2011-05_418","factsheet","2011-05","month","2011-06-17","IR Factsheet 2011.5월호","가입자 현황","https://corp.kt.com/data/attach/document/3_118_1.xls","3_118_1.xls","0369e5e9638ab5c0d56b0334ccf3d1368f65f54c1f66eb38b4a240cb60ee5c64","283136","raw/2011-05/3_118_1.xls"
"factsheet_2011-06_419","factsheet","2011-06","month","2011-07-15","IR Factsheet 2011.6월호","가입자 현황","https://corp.kt.com/data/attach/document/3_119_1.xls","3_119_1.xls","58e60f9382a5283a677c8615871b278c9e7f3778abe2e9a7610ae1e6fc8b1b25","251904","raw/2011-06/3_119_1.xls"
"factsheet_2011-07_420","factsheet","2011-07","month","2011-08-17","IR Factsheet 2011.7월호","가입자 현황","https://corp.kt.com/data/attach/document/3_120_1.xls","3_120_1.xls","e11e6ed2ff964ce66ea03c87c75369bb8b3938f93386eb12b661c4010e42cfc6","197120","raw/2011-07/3_120_1.xls"
"factsheet_2011-08_421","factsheet","2011-08","month","2011-09-16","IR Factsheet 2011.8월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1316141109472.xls","kthp1316141109472.xls","16a86df19cb5c8c1d40f18522156704bb0ade219bb6ab8a928b79b9746270145","197120","raw/2011-08/kthp1316141109472.xls"
"factsheet_2011-09_422","factsheet","2011-09","month","2011-10-17","IR Factsheet 2011.9월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1318834210524.xls","kthp1318834210524.xls","a8c08487c5b8732e328f4cc6202881319394ea34ac4b9b25c1c53416d3816573","198144","raw/2011-09/kthp1318834210524.xls"
"factsheet_2011-10_423","factsheet","2011-10","month","2011-11-15","IR Factsheet 2011.10월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1321351262454.xls","kthp1321351262454.xls","f55e146470ffc8d8447e197481d90299e9d59b56995ebd145976e7a14f7efc65","198144","raw/2011-10/kthp1321351262454.xls"
"factsheet_2011-11_424","factsheet","2011-11","month","2011-12-15","IR Factsheet 2011.11월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1323926664807.xls","kthp1323926664807.xls","d9422d3f020bd0064e34b253705606a444594104be7a1a7d4981cd9852ad852d","200192","raw/2011-11/kthp1323926664807.xls"
"factsheet_2011-12_425","factsheet","2011-12","month","2012-01-16","IR Factsheet 2011.12월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1326691281718.xls","kthp1326691281718.xls","72bcc38768daedbf9c0b02756429b794a8bf907ae401b57c89a48a8e155d553c","200192","raw/2011-12/kthp1326691281718.xls"
"ndr_2011Q1_65","ndr","2011Q1","quarter","2011-08-30","2011년 1분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1314690005566.pdf","kthp1314690005566.pdf","ad2bd3625be2ccc16b015ffcc5b0a20cc0f2bb17585645ac2bd2c1d9094b42bd","615136","raw/2011Q1/kthp1314690005566.pdf"
"ndr_2011Q2_66","ndr","2011Q2","quarter","2011-08-30","2011년 2분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1314690030656.pdf","kthp1314690030656.pdf","01a38cb7c55cac2155f284d628604e7c60276561708f7e0b8544d5f7a64cb428","664001","raw/2011Q2/kthp1314690030656.pdf"
"ndr_2011Q3_67","ndr","2011Q3","quarter","2011-12-01","2011년 3분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1322725208014.pdf","kthp1322725208014.pdf","af381240bcc8c156d7837855dc055e3c71a42cce85bde89fee3f492d2bb45a86","1164431","raw/2011Q3/kthp1322725208014.pdf"
"financial_indicator_2011Q4_127","financial_indicator","2011Q4","quarter","2012-02-06","2011 4Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1328490117229.xlsx","kthp1328490117229.xlsx","062caf4a93f9fd26a6f2783f950963e421a6efa304e4b01dfac5018f5f568a8f","17124","raw/2011Q4/kthp1328490117229.xlsx"
"ndr_2011Q4_68","ndr","2011Q4","quarter","2012-02-17","2011년 4분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1329719441012.pdf","kthp1329719441012.pdf","224f95dfed1a235f6c470da3fa8d7667171e20e5bfdd12abbf45870ce4f3af97","1031619","raw/2011Q4/kthp1329719441012.pdf"
"factsheet_2012-01_428","factsheet","2012-01","month","2012-02-16","IR Factsheet 2012.1월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1329351555555.xls","kthp1329351555555.xls","4a910cf5dae9437fb5276895a3dbb6df99195b6c9ac7f82405f7a31bb4d3387b","205312","raw/2012-01/kthp1329351555555.xls"
"factsheet_2012-02_429","factsheet","2012-02","month","2012-03-15","IR Factsheet 2012.2월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1331787154020.xls","kthp1331787154020.xls","1a7db8be1c1e3ac363223f5b051635c40fd794e73cac853ffac86362c69e9a9e","205824","raw/2012-02/kthp1331787154020.xls"
"factsheet_2012-03_430","factsheet","2012-03","month","2012-04-16","IR Factsheet 2012.3월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1334555391244.xls","kthp1334555391244.xls","78fe73a26fac7db88566c7704d91235387b25aa2825f0f1e87df8d03500ad2e1","206848","raw/2012-03/kthp1334555391244.xls"
"factsheet_2012-04_431","factsheet","2012-04","month","2012-05-31","IR Factsheet 2012.4월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1338440463308.xls","kthp1338440463308.xls","1f4d599c828d67dac6d34e39e0b2ee0240c7ad0a6ed842d86cf42d8056936120","206336","raw/2012-04/kthp1338440463308.xls"
"factsheet_2012-05_434","factsheet","2012-05","month","2012-06-15","IR Factsheet 2012.5월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1339736133399.xls","kthp1339736133399.xls","36ad78bf44ca190c70b71c46fdb59f0442955fc628aa97f75173bc9da96da57b","206336","raw/2012-05/kthp1339736133399.xls"
"factsheet_2012-06_435","factsheet","2012-06","month","2012-07-17","IR Factsheet 2012.6월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1342523926528.xls","kthp1342523926528.xls","0144bfee7f1b43a7fdb23051ec60b3e77d16c5cba2787c4d02cf5e6b53e0bffe","206848","raw/2012-06/kthp1342523926528.xls"
"factsheet_2012-07_439","factsheet","2012-07","month","2012-09-03","IR Factsheet 2012.7월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1346628945333.xls","kthp1346628945333.xls","e9c4fbec9cfe990e2a3e3c69e7c443c3c617cd38d618bb53887e06bb3909a17e","208384","raw/2012-07/kthp1346628945333.xls"
"factsheet_2012-08_440","factsheet","2012-08","month","2012-09-18","IR Factsheet 2012.8월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1347931407479.xls","kthp1347931407479.xls","a8f932ee55e53310a3b0b6b0c46957b071123a203c827ba2c0feee0c57685d23","208896","raw/2012-08/kthp1347931407479.xls"
"factsheet_2012-09_441","factsheet","2012-09","month","2012-10-17","IR Factsheet 2012.9월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1350447531157.xls","kthp1350447531157.xls","77e2f5017191584b53b2cf0421ef83c7e7d35d42e67247c61569d1de932e821b","210944","raw/2012-09/kthp1350447531157.xls"
"factsheet_2012-10_444","factsheet","2012-10","month","2012-11-15","IR Factsheet 2012.10월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1352974509309.xls","kthp1352974509309.xls","585783fac2857550af0d64b99047930a7295c80a52401bfb57ee2aa430368e1f","212480","raw/2012-10/kthp1352974509309.xls"
"factsheet_2012-11_445","factsheet","2012-11","month","2012-12-18","IR Factsheet 2012.11월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1355791678830.xls","kthp1355791678830.xls","fb1073cea40cb2f136e9c99e3aae06ea6cebf828495302ba1d09c8d990863e63","213504","raw/2012-11/kthp1355791678830.xls"
"factsheet_2012-12_446","factsheet","2012-12","month","2013-01-16","IR Factsheet 2012.12월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1358300352756.xls","kthp1358300352756.xls","28eb5735945e048ac5e366dbffcbcbc4bc41c1d5d9f40b883a7f303540c577ed","211456","raw/2012-12/kthp1358300352756.xls"
"financial_indicator_2012Q1_133","financial_indicator","2012Q1","quarter","2012-06-08","2012 1Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1339143772359.xlsx","kthp1339143772359.xlsx","cd00f212953808d8b375bef80c27dbe6a95eea962709257bb9929295b2ddf299","19630","raw/2012Q1/kthp1339143772359.xlsx"
"ndr_2012Q1_69","ndr","2012Q1","quarter","2013-01-24","2012년 1분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1359009902840.pdf","kthp1359009902840.pdf","4e8f694b90ed39ced05dd24e3e9c4f7ca1d09de0d56eac273d26a31b5b75b993","1032016","raw/2012Q1/kthp1359009902840.pdf"
"financial_indicator_2012Q2_138","financial_indicator","2012Q2","quarter","2012-08-03","2012 2Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1343960103125.xlsx","kthp1343960103125.xlsx","19d499efdb22b642cc624733f2356a28c1e52e9ba6a547305f93d93fd64e2297","20235","raw/2012Q2/kthp1343960103125.xlsx"
"ndr_2012Q2_70","ndr","2012Q2","quarter","2013-01-24","2012년 2분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1359010021319.pdf","kthp1359010021319.pdf","2aac1267d8f6e9236f0252dcffa18e7e4de798ce43a8a25a6152cf44448f88c0","986886","raw/2012Q2/kthp1359010021319.pdf"
"financial_indicator_2012Q3_143","financial_indicator","2012Q3","quarter","2012-11-05","2012 3Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1352079170218.xlsx","kthp1352079170218.xlsx","0a659c45cce5543fc9478dd4a6507429a920d2daa5e1486980df97f596a7ca95","21983","raw/2012Q3/kthp1352079170218.xlsx"
"ndr_2012Q3_71","ndr","2012Q3","quarter","2013-01-24","2012년 3분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1359010059593.pdf","kthp1359010059593.pdf","fa73eb7a0cc3e8e7837235b08dfb594f9e1de6cc49b17fcf5d08e862fcc7ff09","1139757","raw/2012Q3/kthp1359010059593.pdf"
"financial_indicator_2012Q4_148","financial_indicator","2012Q4","quarter","2013-02-01","2012 4Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1359671748159.xlsx","kthp1359671748159.xlsx","58dea6becbb67a87aa4aa63638b389d3eb3d229d2a42deda33fe2d32e4cc41fc","20548","raw/2012Q4/kthp1359671748159.xlsx"
"ndr_2012Q4_72","ndr","2012Q4","quarter","2013-02-05","2012년 4분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1360060814430.pdf","kthp1360060814430.pdf","8def84b20ed799c74772a9e49a474315b104d960870e0c0a2a8d4db80eedf0f7","1078328","raw/2012Q4/kthp1360060814430.pdf"
"factsheet_2013-01_449","factsheet","2013-01","month","2013-02-18","IR Factsheet 2013.1월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1361167969814.xls","kthp1361167969814.xls","ea6fd1bfd09abd7c0a8fed3c1772c715ef1fdcac00901f8fb6d49fc9b6a5c877","218624","raw/2013-01/kthp1361167969814.xls"
"factsheet_2013-02_450","factsheet","2013-02","month","2013-03-15","IR Factsheet 2013.2월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1363332121798.xls","kthp1363332121798.xls","8a3207c500c71585689d79ed623e6645c1244e7739cd54b5204cc3d2712036ca","219136","raw/2013-02/kthp1363332121798.xls"
"factsheet_2013-03_451","factsheet","2013-03","month","2013-04-17","IR Factsheet 2013.3월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1366159008341.xls","kthp1366159008341.xls","22208c65a858af4bd133a8b0fd86d16869c5d63025eaf58fc1a5f2d635e02d9f","214528","raw/2013-03/kthp1366159008341.xls"
"factsheet_2013-04_452","factsheet","2013-04","month","2013-05-15","IR Factsheet 2013.4월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1368596128000.xls","kthp1368596128000.xls","3b50007f72da67e3b4cd4649ad42fefc412a06f0f0a38cb23e678bd82456a36c","212992","raw/2013-04/kthp1368596128000.xls"
"factsheet_2013-05_455","factsheet","2013-05","month","2013-06-28","IR Factsheet 2013년 5월","가입자 현황","https://corp.kt.com/data/attach/document/kthp1372384244812.xls","kthp1372384244812.xls","312688e2624a79c612e79cb0bc50dc4380efb8b03b859d074e2350cc4d7d4da0","213504","raw/2013-05/kthp1372384244812.xls"
"factsheet_2013-06_456","factsheet","2013-06","month","2013-07-15","IR Factsheet 2013.6월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1373856187232.xls","kthp1373856187232.xls","547154d6467101da1348ec9d36140a3754da71a510ca2e6140e5f91121a7533b","215040","raw/2013-06/kthp1373856187232.xls"
"factsheet_2013-07_459","factsheet","2013-07","month","2013-08-16","IR Factsheet 2013.7월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1376620946660.xls","kthp1376620946660.xls","8b01b6aa983820f4b9785460e3866539496dd394c099c35de8645e241356955b","217088","raw/2013-07/kthp1376620946660.xls"
"factsheet_2013-08_460","factsheet","2013-08","month","2013-09-12","IR Factsheet 2013.8월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1378981788130.xls","kthp1378981788130.xls","a9cadae12562163e3c6cf8d5fbcb2232f6e2fd24290d39f4ff9d3f427c8477bf","217600","raw/2013-08/kthp1378981788130.xls"
"factsheet_2013-09_461","factsheet","2013-09","month","2013-10-14","IR Factsheet 2013.9월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1381739308781.xls","kthp1381739308781.xls","8a3689dbe4c48deb9753e52db926e71a2702ccb686735d66365fbdfe15b1c07b","218112","raw/2013-09/kthp1381739308781.xls"
"factsheet_2013-10_464","factsheet","2013-10","month","2013-11-15","IR Factsheet 2013, 10월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1384479234665.xls","kthp1384479234665.xls","a921406be3f75604a57a4b3dc1b4e480d435bf4fdd19d24c60ba5900c1426920","224256","raw/2013-10/kthp1384479234665.xls"
"factsheet_2013-11_465","factsheet","2013-11","month","2013-12-16","IR Factsheet 2013, 11월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1387157105572.xls","kthp1387157105572.xls","34b3a7236b6b0aae9214cdc56cb5c13519c36c075421e4a76d7bb1f4afee978e","217600","raw/2013-11/kthp1387157105572.xls"
"factsheet_2013-12_466","factsheet","2013-12","month","2014-01-15","IR Factsheet 2013, 12월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1389770166115.xls","kthp1389770166115.xls","5370cb6cd37a038c87c471d54c279b920f2cb51d64b9caa97c85d47427e106ed","218112","raw/2013-12/kthp1389770166115.xls"
"financial_indicator_2013Q1_153","financial_indicator","2013Q1","quarter","2013-05-15","2013 1Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1368596190999.xlsx","kthp1368596190999.xlsx","a0c3f29a00dc82ac89e04afa6907b81fcd6e97f5797d6e178013fec4936ba0e7","19337","raw/2013Q1/kthp1368596190999.xlsx"
"ndr_2013Q1_73","ndr","2013Q1","quarter","2013-07-17","2013년 1분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1374028318174.pdf","kthp1374028318174.pdf","65669bb933406d930cdcec9f6ae02a51952b604cf09a1b06c2ae732e9fb74eb9","1177935","raw/2013Q1/kthp1374028318174.pdf"
"financial_indicator_2013Q2_158","financial_indicator","2013Q2","quarter","2013-08-02","2013 2Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1375431043414.xlsx","kthp1375431043414.xlsx","177866cb8721311ca911c2216a266b10233262926b1c59053cd1d511320bad68","19916","raw/2013Q2/kthp1375431043414.xlsx"
"ndr_2013Q2_74","ndr","2013Q2","quarter","2013-09-25","2013년 2분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1380090544447.pdf","kthp1380090544447.pdf","dab4f610ed9fdf6f0e7b209aa7cc9ecdff0a4cdb7ac0e1c0ae525d0894cdeb4c","827281","raw/2013Q2/kthp1380090544447.pdf"
"financial_indicator_2013Q3_163","financial_indicator","2013Q3","quarter","2013-11-01","2013 3Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1383267508432.xlsx","kthp1383267508432.xlsx","1e402566d477fc8c1eabe071b1320a09baa412df906cbfd02d161a0ca8baf5a7","21987","raw/2013Q3/kthp1383267508432.xlsx"
"ndr_2013Q3_75","ndr","2013Q3","quarter","2013-11-11","2013년 3분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1384134021865.pdf","kthp1384134021865.pdf","1c9a97f276aa60256cfdeffb1ed860e3689f0482ae915a19c73270f9b6cdf0b7","1219566","raw/2013Q3/kthp1384134021865.pdf"
"financial_indicator_2013Q4_168","financial_indicator","2013Q4","quarter","2014-01-28","2013 4Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1396576698334.xlsx","kthp1396576698334.xlsx","2525f968aca40be712d3214029c57710d4a57e6c2c5b88ef4778a7d1f4e64984","20211","raw/2013Q4/kthp1396576698334.xlsx"
"ndr_2013Q4_76","ndr","2013Q4","quarter","2014-02-24","2013년 4분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1393221600331.pdf","kthp1393221600331.pdf","38f2a906e3f651f5d3365e257213658b8fe3af3da7c5bb09dc41eb83ba868253","1164427","raw/2013Q4/kthp1393221600331.pdf"
"factsheet_2014-01_469","factsheet","2014-01","month","2014-02-17","IR Factsheet 2014, 1월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1392634891814.xls","kthp1392634891814.xls","b1157c483e6e314a58236f01196d25631ed73d03b67f1ebbf503d47f57959030","219648","raw/2014-01/kthp1392634891814.xls"
"factsheet_2014-02_470","factsheet","2014-02","month","2014-03-17","IR Factsheet 2014, 2월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1395015386343.xls","kthp1395015386343.xls","1bcf56a87b926eb3f14f8443e90d4706b2c54cc30748cd6eb97567cf827beaa8","218624","raw/2014-02/kthp1395015386343.xls"
"factsheet_2014-03_471","factsheet","2014-03","month","2014-04-15","IR Factsheet 2014, 3월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1397535786676.xls","kthp1397535786676.xls","b652d146a1ea11afdb39e3042cc7099a7587c4994e12ed65f35650c58046d57b","225792","raw/2014-03/kthp1397535786676.xls"
"factsheet_2014-04_474","factsheet","2014-04","month","2014-05-15","IR Factsheet 2014, 4월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1400136161813.xls","kthp1400136161813.xls","5563e6179d83fe76569b0856e83a37078550df94b319b7b5da3772e1d0ef8aa8","226304","raw/2014-04/kthp1400136161813.xls"
"factsheet_2014-05_475","factsheet","2014-05","month","2014-06-16","IR Factsheet 2014, 5월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1402897038830.xls","kthp1402897038830.xls","4cce21abcf07b82b8bf19a46fd8f91d192150c8b1bde6ecbd90f11b25ee2d779","226816","raw/2014-05/kthp1402897038830.xls"
"factsheet_2014-06_476","factsheet","2014-06","month","2014-07-15","IR Factsheet 2014, 6월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1405407939896.xls","kthp1405407939896.xls","61960b70437ec4d2ffe13068f86ee8802dee15a55bd8381eb614d62549bff9c3","222208","raw/2014-06/kthp1405407939896.xls"
"factsheet_2014-07_479","factsheet","2014-07","month","2014-08-18","IR Factsheet 2014, 7월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1408350243205.xls","kthp1408350243205.xls","cfaeee6adf4f546585f49b6368621b3f47c1fae4b1a525b1932a823ac112e49e","223744","raw/2014-07/kthp1408350243205.xls"
"factsheet_2014-08_480","factsheet","2014-08","month","2014-09-15","IR Factsheet 2014, 8월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1410759687241.xls","kthp1410759687241.xls","4869c78047817903882cb114b4668bd5af7044d64249d0d58100316deb24fde3","226304","raw/2014-08/kthp1410759687241.xls"
"factsheet_2014-09_481","factsheet","2014-09","month","2014-10-15","IR Factsheet 2014, 9월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1413335046392.xls","kthp1413335046392.xls","701ac2b1945f59fd309f09c6af7b1ed918e1d99926e515f9b2ecde3596112edf","227328","raw/2014-09/kthp1413335046392.xls"
"factsheet_2014-10_484","factsheet","2014-10","month","2014-11-17","IR Factsheet 2014, 10월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1416210425583.xls","kthp1416210425583.xls","08fead597254e582e7425629219ba47ceb9b26c1e4235011e62808934e1d2408","228352","raw/2014-10/kthp1416210425583.xls"
"factsheet_2014-11_485","factsheet","2014-11","month","2014-12-15","IR Factsheet 2014, 11월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1418608893038.xls","kthp1418608893038.xls","60871f224dd3d41ddd9b5953f66523875e4b3766a42fd540d959da3cd6b7f836","228864","raw/2014-11/kthp1418608893038.xls"
"factsheet_2014-12_486","factsheet","2014-12","month","2015-01-15","IR Factsheet 2014, 12월호","가입자 현황","https://corp.kt.com/data/attach/document/kthp1421313183804.xls","kthp1421313183804.xls","07a9b2e1ce6b7ef2c525c783cf2e639315f9dcdc7e71909d924d5a49931c0591","228864","raw/2014-12/kthp1421313183804.xls"
"financial_indicator_2014Q1_172","financial_indicator","2014Q1","quarter","2014-04-30","2014 1Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1400201078049.xlsx","kthp1400201078049.xlsx","687323ec0d892d200ea792cceb4dfba3751c8d962f171210b3bb1be39b968454","19301","raw/2014Q1/kthp1400201078049.xlsx"
"ndr_2014Q1_77","ndr","2014Q1","quarter","2014-05-20","2014년 1분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1400576341208.pdf","kthp1400576341208.pdf","07eb461d3f260a4011756dca1b729269c0d7cca0b46839777cd5dbef8b281b78","941642","raw/2014Q1/kthp1400576341208.pdf"
"financial_indicator_2014Q2_177","financial_indicator","2014Q2","quarter","2014-07-29","2014 2Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1406592599738.xlsx","kthp1406592599738.xlsx","6cf25e2b51addac8394381a2f9a2f505656eed65c6b1811472839867b35452d8","22117","raw/2014Q2/kthp1406592599738.xlsx"
